post_id,date,month,weekday,hour,topic,text,label,sentiment_score,followers,likes,retweets,comments,engagement_total
15889,2025-06-08,6,6,14,Technology,My thoughts on GPT: buggy,negative,-0.8,10138,2016,958,101,3075
15890,2025-04-21,4,0,21,Entertainment,Can we talk about movie? masterpiece,positive,0.66,31029,8902,4437,1602,14941
15891,2025-01-29,1,2,9,Technology,"chip today, and it was buggy",negative,-0.49,8555,937,305,147,1389
15892,2025-06-25,6,2,23,Finance,Just experienced crypto - wealth!,positive,0.4,1060,171,52,47,270
15893,2025-03-17,3,0,18,Technology,5G is really buggy,negative,-0.66,3960,518,95,99,712
15894,2025-06-29,6,6,17,Entertainment,movie is really incredible,positive,0.57,83,10,3,2,15
15895,2025-03-18,3,1,16,Entertainment,Just experienced anime - rating!,neutral,-0.21,230,12,1,2,15
15896,2025-02-11,2,1,21,Entertainment,Just experienced anime - premiere!,neutral,-0.27,327,87,27,23,137
15897,2025-04-12,4,5,14,Technology,Just experienced AI - review!,neutral,0.18,96879,18632,5018,4517,28167
15898,2025-01-16,1,3,9,Finance,Just experienced bitcoin - breakthrough!,positive,0.77,215,40,10,9,59
15899,2025-04-26,4,5,13,Technology,Can we talk about AI? launch,neutral,-0.13,209,62,20,8,90
15900,2025-03-21,3,4,21,Entertainment,My thoughts on movie: must-watch,positive,0.81,135,27,2,4,33
15901,2025-05-29,5,3,6,Finance,"investment today, and it was forecast",neutral,0.01,3359,874,430,240,1544
15902,2025-01-23,1,3,10,Entertainment,"Disney today, and it was waste of time",negative,-0.72,1458,101,11,7,119
15903,2025-01-14,1,1,19,Technology,My thoughts on Tesla: exciting,positive,0.37,9638,1621,484,267,2372
15904,2025-01-02,1,3,15,Technology,"AI today, and it was review",neutral,-0.14,4198,808,202,163,1173
15905,2025-02-19,2,2,11,Finance,Just experienced stocks - profit!,positive,0.72,69,1,0,0,1
15906,2025-04-27,4,6,6,Entertainment,"game today, and it was release",neutral,0.24,218,56,9,13,78
15907,2025-04-05,4,5,15,Entertainment,Anyone else think Disney is amazing?,positive,0.83,16825,4404,1084,1270,6758
15908,2025-01-01,1,2,13,Entertainment,Anyone else think Marvel is incredible?,positive,0.5,730,77,8,13,98
15909,2025-04-27,4,6,14,Social,"inflation today, and it was unfair",negative,-0.38,11792,2738,886,618,4242
15910,2025-02-21,2,4,19,Food,"BBQ today, and it was overpriced",negative,-0.4,812,10,2,2,14
15911,2025-01-18,1,5,8,Technology,Can we talk about blockchain? overhyped,negative,-0.89,158,14,6,3,23
15912,2025-03-28,3,4,10,Finance,economy is really market,neutral,-0.16,597,122,46,35,203
15913,2025-02-03,2,0,13,Food,Just experienced BBQ - bad service!,negative,-0.69,158,26,6,3,35
15914,2025-06-08,6,6,12,Entertainment,Disney is really boring,negative,-0.36,353,65,27,15,107
15915,2025-04-21,4,0,10,Food,"hotpot today, and it was wait time",neutral,0.01,1639,424,145,86,655
15916,2025-06-18,6,2,23,Food,Anyone else think BBQ is hidden gem?,positive,0.78,3050,618,260,111,989
15917,2025-01-26,1,6,6,Finance,My thoughts on funds: forecast,neutral,0.28,45,10,1,1,12
15918,2025-01-30,1,3,17,Entertainment,"game today, and it was masterpiece",positive,0.42,1059,165,30,20,215
15919,2025-05-16,5,4,18,Social,"health today, and it was discussion",neutral,-0.08,339,72,8,11,91
15920,2025-01-16,1,3,6,Entertainment,Just experienced Netflix - trailer!,neutral,-0.08,299,8,2,1,11
15921,2025-03-07,3,4,13,Food,dessert is really review,neutral,-0.09,1429,259,90,26,375
15922,2025-03-08,3,5,6,Technology,"chip today, and it was launch",neutral,0.18,364,11,5,2,18
15923,2025-05-22,5,3,22,Social,Can we talk about inflation? report,neutral,-0.26,17400,3705,868,351,4924
15924,2025-04-04,4,4,6,Technology,Can we talk about chip? price,neutral,0.28,11803,297,48,36,381
15925,2025-02-23,2,6,14,Finance,economy is really analysis,neutral,-0.08,11656,346,157,86,589
15926,2025-05-19,5,0,11,Entertainment,Disney is really amazing,positive,0.64,407,116,23,29,168
15927,2025-04-08,4,1,18,Finance,"crypto today, and it was profit",positive,0.69,159,30,13,2,45
15928,2025-06-29,6,6,14,Technology,"GPT today, and it was specs",neutral,-0.27,1292,114,54,9,177
15929,2025-04-07,4,0,20,Technology,Just experienced chip - amazing!,positive,0.74,811,15,2,1,18
15930,2025-05-01,5,3,6,Finance,Anyone else think investment is breakthrough?,positive,0.69,324,48,22,7,77
15931,2025-04-07,4,0,15,Entertainment,Can we talk about Netflix? rating,neutral,-0.23,104,23,9,4,36
15932,2025-06-06,6,4,14,Technology,Xiaomi is really specs,neutral,0.01,1009,261,46,29,336
15933,2025-05-16,5,4,14,Finance,"crypto today, and it was bearish",negative,-0.76,488,121,17,28,166
15934,2025-04-08,4,1,21,Finance,economy is really bearish,negative,-0.61,4344,906,382,57,1345
15935,2025-01-01,1,2,20,Finance,"crypto today, and it was forecast",neutral,-0.05,4147,507,132,74,713
15936,2025-02-19,2,2,14,Technology,Can we talk about Xiaomi? amazing,positive,0.6,9912,398,143,48,589
15937,2025-04-12,4,5,11,Social,"environment today, and it was hopeful",positive,0.94,88,22,3,6,31
15938,2025-06-25,6,2,9,Entertainment,Just experienced Marvel - release!,neutral,-0.21,2445,497,213,51,761
15939,2025-05-28,5,2,17,Food,Anyone else think coffee is price?,neutral,0.27,255,36,12,8,56
15940,2025-02-19,2,2,17,Finance,Anyone else think funds is profit?,positive,0.81,95,1,0,0,1
15941,2025-03-28,3,4,11,Finance,economy is really profit,positive,0.58,465,133,25,27,185
15942,2025-05-28,5,2,9,Entertainment,"anime today, and it was amazing",positive,0.46,9296,1782,752,497,3031
15943,2025-03-25,3,1,9,Finance,Just experienced funds - trading!,neutral,0.19,520,47,6,11,64
15944,2025-02-25,2,1,19,Finance,Anyone else think crypto is profit?,positive,0.64,25107,5266,554,1336,7156
15945,2025-04-10,4,3,10,Technology,internet is really amazing,positive,0.88,3287,771,263,42,1076
15946,2025-04-25,4,4,15,Food,"dessert today, and it was must-try",positive,0.9,498,88,16,21,125
15947,2025-01-19,1,6,19,Technology,Anyone else think Huawei is overpriced?,negative,-0.65,11160,912,332,139,1383
15948,2025-01-31,1,4,7,Entertainment,Just experienced Marvel - trailer!,neutral,0.12,2672,768,289,87,1144
15949,2025-06-16,6,0,21,Entertainment,concert is really box office,neutral,0.19,169,4,1,0,5
15950,2025-06-07,6,5,14,Social,Anyone else think inflation is positive?,positive,0.49,45143,12822,4399,1601,18822
15951,2025-06-29,6,6,6,Technology,Just experienced Tesla - great!,positive,0.94,1842,430,192,53,675
15952,2025-01-13,1,0,18,Finance,Anyone else think bitcoin is forecast?,neutral,0.09,1138,64,11,7,82
15953,2025-05-30,5,4,18,Technology,chip is really disappointing,negative,-0.46,198,50,14,11,75
15954,2025-06-30,6,0,13,Entertainment,"concert today, and it was premiere",neutral,0.21,11603,2181,840,201,3222
15955,2025-03-25,3,1,12,Entertainment,My thoughts on Disney: waste of time,negative,-0.36,3085,249,43,68,360
15956,2025-05-19,5,0,13,Social,Just experienced pension - analysis!,neutral,0.1,3860,242,42,51,335
15957,2025-04-19,4,5,21,Finance,Can we talk about funds? bearish,negative,-0.98,397,97,26,12,135
15958,2025-03-20,3,3,8,Social,Can we talk about inflation? survey,neutral,0.29,5815,330,131,96,557
15959,2025-01-15,1,2,7,Finance,My thoughts on funds: recession,negative,-0.44,6792,742,357,202,1301
15960,2025-06-03,6,1,11,Entertainment,Just experienced concert - boring!,negative,-0.8,287,82,20,21,123
15961,2025-04-09,4,2,13,Food,Can we talk about dessert? wait time,neutral,0.29,64,0,0,0,0
15962,2025-06-20,6,4,20,Social,Just experienced pension - survey!,neutral,-0.17,3507,284,81,35,400
15963,2025-06-19,6,3,8,Social,environment is really anxious,negative,-0.9,47,3,0,0,3
15964,2025-05-15,5,3,6,Food,dessert is really fresh,positive,0.49,1486,356,41,63,460
15965,2025-01-09,1,3,15,Technology,Anyone else think Tesla is review?,neutral,-0.17,448,113,42,21,176
15966,2025-05-11,5,6,9,Finance,"economy today, and it was bullish",positive,0.71,12548,3696,1023,842,5561
15967,2025-03-30,3,6,6,Technology,chip is really features,neutral,0.06,499,61,9,7,77
15968,2025-01-29,1,2,15,Technology,GPT is really specs,neutral,-0.24,10042,2909,667,254,3830
15969,2025-02-22,2,5,20,Entertainment,"anime today, and it was amazing",positive,0.96,392,71,15,13,99
15970,2025-05-07,5,2,22,Finance,Anyone else think crypto is trading?,neutral,-0.01,8102,367,163,108,638
15971,2025-05-31,5,5,19,Technology,Anyone else think Tesla is great?,positive,0.52,67554,16291,7691,1279,25261
15972,2025-02-17,2,0,23,Technology,Can we talk about Apple? innovative,positive,0.8,129,20,8,5,33
15973,2025-06-23,6,0,14,Food,dessert is really amazing,positive,0.98,1966,252,47,52,351
15974,2025-01-27,1,0,19,Social,Anyone else think transport is progress?,positive,0.63,267684,33267,6128,1957,41352
15975,2025-04-13,4,6,17,Entertainment,"game today, and it was incredible",positive,0.58,1252,340,41,39,420
15976,2025-01-02,1,3,6,Technology,AI is really overhyped,negative,-0.68,1240,189,39,50,278
15977,2025-04-03,4,3,23,Technology,"robot today, and it was buggy",negative,-0.35,5308,564,215,29,808
15978,2025-02-16,2,6,13,Social,Just experienced environment - improvement!,positive,0.63,1190,193,44,18,255
15979,2025-04-22,4,1,17,Entertainment,Can we talk about game? disappointing,negative,-0.53,36,3,0,0,3
15980,2025-01-05,1,6,18,Social,Can we talk about pension? discussion,neutral,-0.29,10557,805,99,218,1122
15981,2025-05-01,5,3,21,Social,Just experienced transport - discussion!,neutral,0.02,19,0,0,0,0
15982,2025-05-15,5,3,12,Entertainment,My thoughts on concert: boring,negative,-0.88,476,9,2,1,12
15983,2025-02-08,2,5,11,Food,My thoughts on hotpot: amazing,positive,0.53,12269,3308,917,358,4583
15984,2025-05-19,5,0,20,Finance,My thoughts on stocks: rally,positive,0.85,537,135,59,12,206
15985,2025-01-07,1,1,22,Finance,Anyone else think economy is profit?,positive,0.43,273,72,31,5,108
15986,2025-04-30,4,2,22,Food,boba tea is really hidden gem,positive,0.57,6364,1502,688,116,2306
15987,2025-06-04,6,2,19,Entertainment,"concert today, and it was must-watch",positive,0.95,199,59,22,15,96
15988,2025-04-09,4,2,16,Entertainment,Anyone else think Marvel is boring?,negative,-0.3,95,3,1,0,4
15989,2025-03-04,3,1,13,Technology,"robot today, and it was amazing",positive,0.7,1898,322,156,20,498
15990,2025-02-08,2,5,14,Technology,My thoughts on phone: launch,neutral,-0.04,760,56,6,11,73
15991,2025-03-07,3,4,9,Social,Just experienced environment - report!,neutral,0.12,91,23,4,2,29
15992,2025-04-14,4,0,14,Technology,robot is really great,positive,0.59,3920,630,274,108,1012
15993,2025-05-22,5,3,13,Finance,economy is really recession,negative,-0.94,2776,102,20,29,151
15994,2025-02-10,2,0,23,Entertainment,My thoughts on game: classic,positive,0.5,534,136,49,18,203
15995,2025-06-18,6,2,22,Entertainment,Can we talk about concert? masterpiece,positive,0.93,612,109,32,14,155
15996,2025-02-19,2,2,21,Entertainment,My thoughts on Disney: trailer,neutral,-0.18,2809,630,104,83,817
15997,2025-05-29,5,3,16,Entertainment,"concert today, and it was terrible",negative,-0.47,11857,1776,365,380,2521
15998,2025-05-03,5,5,17,Social,"health today, and it was hopeful",positive,0.86,622,160,17,9,186
15999,2025-06-19,6,3,22,Food,Can we talk about BBQ? must-try,positive,0.75,4061,367,169,96,632
16000,2025-01-07,1,1,15,Social,My thoughts on environment: positive,positive,0.63,3396,63,10,16,89
16001,2025-01-13,1,0,9,Technology,My thoughts on blockchain: leading,positive,0.62,6365,367,75,27,469
16002,2025-03-12,3,2,7,Finance,Anyone else think crypto is trading?,neutral,-0.22,1186,20,4,1,25
16003,2025-06-28,6,5,10,Entertainment,My thoughts on anime: classic,positive,0.41,176,38,11,10,59
16004,2025-04-20,4,6,23,Social,Can we talk about pension? survey,neutral,-0.14,434,84,29,20,133
16005,2025-03-20,3,3,21,Food,Just experienced dessert - location!,neutral,-0.16,2177,349,138,20,507
16006,2025-02-20,2,3,16,Food,"coffee today, and it was price",neutral,-0.11,41644,1084,254,109,1447
16007,2025-04-26,4,5,10,Finance,Just experienced bitcoin - crash!,negative,-0.98,416,73,19,16,108
16008,2025-03-15,3,5,18,Entertainment,Can we talk about movie? waste of time,negative,-0.79,5483,1631,372,90,2093
16009,2025-05-17,5,5,14,Social,Just experienced housing - discussion!,neutral,-0.27,569,137,62,11,210
16010,2025-03-23,3,6,12,Social,Anyone else think inflation is progress?,positive,0.42,1367,231,94,26,351
16011,2025-02-11,2,1,10,Entertainment,Can we talk about movie? masterpiece,positive,0.43,22715,2545,932,259,3736
16012,2025-05-02,5,4,9,Social,"inflation today, and it was discussion",neutral,-0.09,5057,809,127,236,1172
16013,2025-02-11,2,1,18,Finance,My thoughts on investment: breakthrough,positive,0.6,91,12,5,2,19
16014,2025-03-18,3,1,11,Social,Just experienced inflation - difficult!,negative,-0.96,348,82,33,12,127
16015,2025-04-25,4,4,11,Entertainment,Anyone else think concert is premiere?,neutral,-0.2,13526,2799,1283,269,4351
16016,2025-02-28,2,4,21,Technology,"Apple today, and it was disappointing",negative,-0.64,1456,135,45,23,203
16017,2025-04-11,4,4,19,Social,housing is really report,neutral,0.08,110,11,5,0,16
16018,2025-01-25,1,5,18,Social,Can we talk about health? progress,positive,0.97,213,55,12,4,71
16019,2025-01-07,1,1,21,Entertainment,My thoughts on Marvel: amazing,positive,0.79,4478,306,127,47,480
16020,2025-03-27,3,3,14,Technology,blockchain is really buggy,negative,-0.99,8013,436,90,64,590
16021,2025-04-27,4,6,20,Social,Just experienced inflation - positive!,positive,0.75,1136,123,54,15,192
16022,2025-03-06,3,3,23,Technology,Just experienced robot - launch!,neutral,0.03,154914,28785,6682,5847,41314
16023,2025-02-07,2,4,18,Entertainment,"Netflix today, and it was incredible",positive,0.32,5700,380,180,67,627
16024,2025-04-13,4,6,6,Social,My thoughts on environment: hopeful,positive,0.39,673,77,10,7,94
16025,2025-05-13,5,1,18,Social,work-life is really positive,positive,0.59,214,19,7,3,29
16026,2025-05-01,5,3,22,Technology,Just experienced Huawei - overpriced!,negative,-0.51,156,27,4,3,34
16027,2025-06-08,6,6,9,Food,BBQ is really menu,neutral,0.12,2144,136,24,26,186
16028,2025-04-19,4,5,15,Social,Can we talk about inflation? support,positive,0.92,412,29,4,2,35
16029,2025-03-09,3,6,20,Technology,"blockchain today, and it was innovative",positive,0.82,31178,3174,809,787,4770
16030,2025-06-16,6,0,9,Entertainment,Just experienced Disney - premiere!,neutral,0.24,20591,747,243,171,1161
16031,2025-02-25,2,1,8,Entertainment,My thoughts on anime: amazing,positive,0.87,3889,727,233,146,1106
16032,2025-01-13,1,0,15,Entertainment,My thoughts on Netflix: premiere,neutral,0.12,103,4,1,0,5
16033,2025-06-15,6,6,23,Food,dessert is really fresh,positive,0.34,285,43,17,10,70
16034,2025-05-25,5,6,23,Social,Can we talk about work-life? difficult,negative,-0.32,13512,520,101,50,671
16035,2025-03-10,3,0,13,Technology,Anyone else think robot is review?,neutral,0.08,355,51,23,6,80
16036,2025-04-21,4,0,18,Social,"work-life today, and it was positive",positive,0.41,10345,1779,738,420,2937
16037,2025-06-29,6,6,15,Technology,"Tesla today, and it was update",neutral,0.08,2833,452,143,62,657
16038,2025-03-04,3,1,21,Food,"street food today, and it was hidden gem",positive,0.46,1216,44,17,7,68
16039,2025-01-23,1,3,22,Entertainment,"game today, and it was incredible",positive,0.49,268,6,2,1,9
16040,2025-01-09,1,3,14,Entertainment,My thoughts on movie: must-watch,positive,0.3,908,197,84,57,338
16041,2025-02-08,2,5,22,Technology,Just experienced Huawei - disappointing!,negative,-0.96,1602,94,22,10,126
16042,2025-01-16,1,3,18,Social,My thoughts on education: improvement,positive,0.89,8647,696,259,168,1123
16043,2025-05-05,5,0,17,Finance,My thoughts on crypto: profit,positive,0.56,186,44,14,6,64
16044,2025-02-18,2,1,21,Entertainment,Can we talk about Disney? must-watch,positive,0.99,648,151,35,26,212
16045,2025-05-13,5,1,7,Social,"education today, and it was positive",positive,0.54,1199,299,122,22,443
16046,2025-04-17,4,3,9,Technology,Anyone else think AI is specs?,neutral,0.1,4127,1036,145,225,1406
16047,2025-02-21,2,4,22,Food,My thoughts on street food: not fresh,negative,-0.58,178,52,19,14,85
16048,2025-06-15,6,6,22,Technology,My thoughts on Xiaomi: breakthrough,positive,0.74,78,20,5,2,27
16049,2025-02-12,2,2,12,Social,work-life is really stressful,negative,-0.36,4221,525,101,57,683
16050,2025-05-21,5,2,18,Food,Anyone else think dessert is hidden gem?,positive,0.82,52,6,1,0,7
16051,2025-03-13,3,3,11,Social,Can we talk about health? report,neutral,-0.17,14327,470,130,53,653
16052,2025-04-22,4,1,18,Entertainment,"Disney today, and it was waste of time",negative,-0.47,802,153,61,45,259
16053,2025-06-14,6,5,7,Entertainment,Just experienced movie - premiere!,neutral,-0.02,49,10,3,2,15
16054,2025-02-05,2,2,23,Technology,Can we talk about Huawei? disappointing,negative,-0.87,419,106,38,13,157
16055,2025-03-08,3,5,8,Finance,My thoughts on bitcoin: trading,neutral,0.03,2340,593,104,64,761
16056,2025-06-14,6,5,7,Finance,bitcoin is really profit,positive,0.95,377,103,42,14,159
16057,2025-02-11,2,1,22,Entertainment,"movie today, and it was classic",positive,0.88,1141,152,66,12,230
16058,2025-02-24,2,0,22,Entertainment,Just experienced Marvel - trailer!,neutral,0.23,4818,809,138,181,1128
16059,2025-04-06,4,6,13,Finance,bitcoin is really bearish,negative,-0.93,731,86,36,8,130
16060,2025-04-26,4,5,19,Social,My thoughts on housing: discussion,neutral,-0.07,168,24,11,6,41
16061,2025-01-05,1,6,9,Finance,"stocks today, and it was portfolio",neutral,-0.12,603,151,25,12,188
16062,2025-03-17,3,0,7,Technology,AI is really review,neutral,-0.14,18577,2960,942,284,4186
16063,2025-03-13,3,3,19,Technology,Xiaomi is really innovative,positive,0.6,31892,1916,749,428,3093
16064,2025-03-29,3,5,12,Social,My thoughts on pension: analysis,neutral,-0.22,19,3,0,0,3
16065,2025-05-08,5,3,16,Entertainment,My thoughts on Netflix: must-watch,positive,0.71,9721,1306,215,97,1618
16066,2025-06-27,6,4,16,Finance,My thoughts on crypto: crash,negative,-0.78,1808,352,50,35,437
16067,2025-04-01,4,1,6,Entertainment,Just experienced game - premiere!,neutral,-0.13,6960,1904,501,318,2723
16068,2025-02-12,2,2,9,Social,education is really stressful,negative,-0.72,364,91,39,6,136
16069,2025-04-28,4,0,11,Finance,Just experienced bitcoin - profit!,positive,0.8,31,2,0,0,2
16070,2025-05-15,5,3,9,Food,Anyone else think boba tea is menu?,neutral,-0.27,3529,633,120,172,925
